Edad,Ano ,Origen,lx
40,2017,Rumania,16426
41,2017,Rumania,16529
42,2017,Rumania,16763
43,2017,Rumania,16121
44,2017,Rumania,16046
45,2017,Rumania,14007
46,2017,Rumania,13721
47,2017,Rumania,13899
48,2017,Rumania,14232
49,2017,Rumania,14293
50,2017,Rumania,7706
51,2017,Rumania,7352
52,2017,Rumania,6922
53,2017,Rumania,6369
54,2017,Rumania,5717
55,2017,Rumania,6366
56,2017,Rumania,5900
57,2017,Rumania,5545
58,2017,Rumania,5152
59,2017,Rumania,4847
60,2017,Rumania,3336
61,2017,Rumania,3192
62,2017,Rumania,3074
63,2017,Rumania,3009
64,2017,Rumania,3002
65,2017,Rumania,1118
66,2017,Rumania,1149
67,2017,Rumania,1145
68,2017,Rumania,1181
69,2017,Rumania,1219
70,2017,Rumania,424
71,2017,Rumania,355
72,2017,Rumania,378
73,2017,Rumania,349
74,2017,Rumania,323
75,2017,Rumania,230
76,2017,Rumania,210
77,2017,Rumania,202
78,2017,Rumania,168
79,2017,Rumania,148
80,2017,Rumania,114
81,2017,Rumania,99
82,2017,Rumania,88
83,2017,Rumania,78
84,2017,Rumania,71
85,2017,Rumania,51
86,2017,Rumania,45
87,2017,Rumania,36
88,2017,Rumania,30
89,2017,Rumania,26
90,2017,Rumania,56
0,2018,Rumania,184
1,2018,Rumania,573
2,2018,Rumania,812
3,2018,Rumania,957
4,2018,Rumania,990
5,2018,Rumania,1196
6,2018,Rumania,1237
7,2018,Rumania,1313
8,2018,Rumania,1492
9,2018,Rumania,1463
10,2018,Rumania,2377
11,2018,Rumania,2841
12,2018,Rumania,3243
13,2018,Rumania,3577
14,2018,Rumania,3959
15,2018,Rumania,5209
16,2018,Rumania,5733
17,2018,Rumania,6209
18,2018,Rumania,6647
19,2018,Rumania,7076
20,2018,Rumania,7189
21,2018,Rumania,7370
22,2018,Rumania,8006
23,2018,Rumania,8486
24,2018,Rumania,9148
25,2018,Rumania,10045
26,2018,Rumania,10729
27,2018,Rumania,12019
28,2018,Rumania,13387
29,2018,Rumania,14771
30,2018,Rumania,17166
31,2018,Rumania,18052
32,2018,Rumania,18119
33,2018,Rumania,18711
34,2018,Rumania,18490
35,2018,Rumania,18049
36,2018,Rumania,19253
37,2018,Rumania,19806
38,2018,Rumania,19845
39,2018,Rumania,19843
40,2018,Rumania,17011
41,2018,Rumania,16781
42,2018,Rumania,16926
43,2018,Rumania,17195
44,2018,Rumania,16525
45,2018,Rumania,13448
46,2018,Rumania,13556
47,2018,Rumania,13291
48,2018,Rumania,13430
49,2018,Rumania,13742
50,2018,Rumania,9612
51,2018,Rumania,8339
52,2018,Rumania,7957
53,2018,Rumania,7470
54,2018,Rumania,6877
55,2018,Rumania,6523
56,2018,Rumania,5920
57,2018,Rumania,5470
58,2018,Rumania,5141
59,2018,Rumania,4764
60,2018,Rumania,3748
61,2018,Rumania,3561
62,2018,Rumania,3410
63,2018,Rumania,3304
64,2018,Rumania,3223
65,2018,Rumania,1350
66,2018,Rumania,1346
67,2018,Rumania,1364
68,2018,Rumania,1350
69,2018,Rumania,1380
70,2018,Rumania,483
71,2018,Rumania,447
72,2018,Rumania,372
73,2018,Rumania,391
74,2018,Rumania,360
75,2018,Rumania,246
76,2018,Rumania,225
77,2018,Rumania,205
78,2018,Rumania,197
79,2018,Rumania,161
80,2018,Rumania,119
81,2018,Rumania,99
82,2018,Rumania,86
83,2018,Rumania,75
84,2018,Rumania,67
85,2018,Rumania,53
86,2018,Rumania,50
87,2018,Rumania,44
88,2018,Rumania,35
89,2018,Rumania,28
90,2018,Rumania,58
0,2019,Rumania,174
1,2019,Rumania,524
2,2019,Rumania,837
3,2019,Rumania,1004
4,2019,Rumania,1068
5,2019,Rumania,1252
6,2019,Rumania,1258
7,2019,Rumania,1271
8,2019,Rumania,1303
9,2019,Rumania,1465
10,2019,Rumania,2074
11,2019,Rumania,2246
12,2019,Rumania,2641
13,2019,Rumania,2988
14,2019,Rumania,3280
15,2019,Rumania,4870
16,2019,Rumania,5178
17,2019,Rumania,5692
18,2019,Rumania,6416
19,2019,Rumania,7120
20,2019,Rumania,7396
21,2019,Rumania,7714
22,2019,Rumania,7924
23,2019,Rumania,8574
24,2019,Rumania,9120
25,2019,Rumania,9072
26,2019,Rumania,9756
27,2019,Rumania,10340
28,2019,Rumania,11453
29,2019,Rumania,12572
30,2019,Rumania,16165
31,2019,Rumania,17117
32,2019,Rumania,17942
33,2019,Rumania,17954
34,2019,Rumania,18482
35,2019,Rumania,16588
36,2019,Rumania,17436
37,2019,Rumania,18647
38,2019,Rumania,19173
39,2019,Rumania,19156
40,2019,Rumania,17347
41,2019,Rumania,17567
42,2019,Rumania,17374
43,2019,Rumania,17590
44,2019,Rumania,17850
45,2019,Rumania,13090
46,2019,Rumania,13062
47,2019,Rumania,13197
48,2019,Rumania,12973
49,2019,Rumania,13064
50,2019,Rumania,10383
51,2019,Rumania,10445
52,2019,Rumania,9071
53,2019,Rumania,8675
54,2019,Rumania,8135
55,2019,Rumania,6741
56,2019,Rumania,6059
57,2019,Rumania,5498
58,2019,Rumania,5083
59,2019,Rumania,4795
60,2019,Rumania,4153
61,2019,Rumania,3946
62,2019,Rumania,3756
63,2019,Rumania,3574
64,2019,Rumania,3483
65,2019,Rumania,1617
66,2019,Rumania,1616
67,2019,Rumania,1595
68,2019,Rumania,1600
69,2019,Rumania,1573
70,2019,Rumania,534
71,2019,Rumania,544
72,2019,Rumania,500
73,2019,Rumania,412
74,2019,Rumania,430
75,2019,Rumania,258
76,2019,Rumania,234
77,2019,Rumania,211
78,2019,Rumania,193
79,2019,Rumania,185
80,2019,Rumania,131
81,2019,Rumania,114
82,2019,Rumania,95
83,2019,Rumania,81
84,2019,Rumania,72
85,2019,Rumania,49
86,2019,Rumania,44
87,2019,Rumania,42
88,2019,Rumania,36
89,2019,Rumania,29
90,2019,Rumania,58
0,2020,Rumania,161
1,2020,Rumania,519
2,2020,Rumania,777
3,2020,Rumania,1001
4,2020,Rumania,1090
5,2020,Rumania,1322
6,2020,Rumania,1276
7,2020,Rumania,1272
8,2020,Rumania,1256
9,2020,Rumania,1273
10,2020,Rumania,2035
11,2020,Rumania,2004
12,2020,Rumania,2111
13,2020,Rumania,2479
14,2020,Rumania,2728
15,2020,Rumania,4383
16,2020,Rumania,4786
17,2020,Rumania,5076
18,2020,Rumania,5867
19,2020,Rumania,6771
20,2020,Rumania,7468
21,2020,Rumania,7850
22,2020,Rumania,8164
23,2020,Rumania,8406
24,2020,Rumania,9115
25,2020,Rumania,8392
26,2020,Rumania,9066
27,2020,Rumania,9513
28,2020,Rumania,10054
29,2020,Rumania,11032
30,2020,Rumania,14753
31,2020,Rumania,15875
32,2020,Rumania,16698
33,2020,Rumania,17333
34,2020,Rumania,17353
35,2020,Rumania,16641
36,2020,Rumania,16354
37,2020,Rumania,17075
38,2020,Rumania,18242
39,2020,Rumania,18778
40,2020,Rumania,17499
41,2020,Rumania,17584
42,2020,Rumania,17796
43,2020,Rumania,17616
44,2020,Rumania,17827
45,2020,Rumania,13676
46,2020,Rumania,13197
47,2020,Rumania,13125
48,2020,Rumania,13309
49,2020,Rumania,13070
50,2020,Rumania,10773
51,2020,Rumania,11038
52,2020,Rumania,11132
53,2020,Rumania,9710
54,2020,Rumania,9292
55,2020,Rumania,6717
56,2020,Rumania,6234
57,2020,Rumania,5576
58,2020,Rumania,5093
59,2020,Rumania,4691
60,2020,Rumania,4568
61,2020,Rumania,4244
62,2020,Rumania,4028
63,2020,Rumania,3846
64,2020,Rumania,3673
65,2020,Rumania,1896
66,2020,Rumania,1874
67,2020,Rumania,1852
68,2020,Rumania,1810
69,2020,Rumania,1799
70,2020,Rumania,643
71,2020,Rumania,648
72,2020,Rumania,654
73,2020,Rumania,601
74,2020,Rumania,486
75,2020,Rumania,291
76,2020,Rumania,266
77,2020,Rumania,240
78,2020,Rumania,215
79,2020,Rumania,195
80,2020,Rumania,155
81,2020,Rumania,124
82,2020,Rumania,107
83,2020,Rumania,90
84,2020,Rumania,75
85,2020,Rumania,53
86,2020,Rumania,46
87,2020,Rumania,42
88,2020,Rumania,39
89,2020,Rumania,33
90,2020,Rumania,74
0,2021,Rumania,97
1,2021,Rumania,390
2,2021,Rumania,679
3,2021,Rumania,857
4,2021,Rumania,1038
5,2021,Rumania,1207
6,2021,Rumania,1295
7,2021,Rumania,1238
8,2021,Rumania,1239
9,2021,Rumania,1201
10,2021,Rumania,1688
11,2021,Rumania,1847
12,2021,Rumania,1823
13,2021,Rumania,1883
14,2021,Rumania,2241
15,2021,Rumania,3767
16,2021,Rumania,4149
17,2021,Rumania,4609
18,2021,Rumania,5045
19,2021,Rumania,5998
20,2021,Rumania,7078
21,2021,Rumania,7847
22,2021,Rumania,8193
23,2021,Rumania,8562
24,2021,Rumania,8772
25,2021,Rumania,7932
26,2021,Rumania,8370
27,2021,Rumania,8989
28,2021,Rumania,9378
29,2021,Rumania,9847
30,2021,Rumania,12922
31,2021,Rumania,14152
32,2021,Rumania,15144
33,2021,Rumania,15924
34,2021,Rumania,16581
35,2021,Rumania,16113
36,2021,Rumania,16477
37,2021,Rumania,16185
38,2021,Rumania,16780
39,2021,Rumania,17881
40,2021,Rumania,17635
41,2021,Rumania,17480
42,2021,Rumania,17667
43,2021,Rumania,17928
44,2021,Rumania,17713
45,2021,Rumania,14026
46,2021,Rumania,14151
47,2021,Rumania,13500
48,2021,Rumania,13355
49,2021,Rumania,13417
50,2021,Rumania,11408
51,2021,Rumania,11451
52,2021,Rumania,11724
53,2021,Rumania,11795
54,2021,Rumania,10068
55,2021,Rumania,6818
56,2021,Rumania,6330
57,2021,Rumania,5800
58,2021,Rumania,5068
59,2021,Rumania,4552
60,2021,Rumania,4983
61,2021,Rumania,4667
62,2021,Rumania,4283
63,2021,Rumania,3988
64,2021,Rumania,3690
65,2021,Rumania,2408
66,2021,Rumania,2260
67,2021,Rumania,2137
68,2021,Rumania,2047
69,2021,Rumania,1923
70,2021,Rumania,860
71,2021,Rumania,803
72,2021,Rumania,766
73,2021,Rumania,715
74,2021,Rumania,680
75,2021,Rumania,272
76,2021,Rumania,275
77,2021,Rumania,266
78,2021,Rumania,240
79,2021,Rumania,230
80,2021,Rumania,158
81,2021,Rumania,155
82,2021,Rumania,118
83,2021,Rumania,103
84,2021,Rumania,88
85,2021,Rumania,56
86,2021,Rumania,49
87,2021,Rumania,43
88,2021,Rumania,41
89,2021,Rumania,39
90,2021,Rumania,76
0,2022,Rumania,117
1,2022,Rumania,347
2,2022,Rumania,504
3,2022,Rumania,679
4,2022,Rumania,809
5,2022,Rumania,1061
6,2022,Rumania,1151
7,2022,Rumania,1201
8,2022,Rumania,1140
9,2022,Rumania,1152
10,2022,Rumania,1459
11,2022,Rumania,1517
12,2022,Rumania,1634
13,2022,Rumania,1605
14,2022,Rumania,1656
15,2022,Rumania,3242
16,2022,Rumania,3663
17,2022,Rumania,3890
18,2022,Rumania,4503
19,2022,Rumania,5176
20,2022,Rumania,6392
21,2022,Rumania,7259
22,2022,Rumania,7890
23,2022,Rumania,8252
24,2022,Rumania,8648
25,2022,Rumania,7270
26,2022,Rumania,7834
27,2022,Rumania,8223
28,2022,Rumania,8729
29,2022,Rumania,9021
30,2022,Rumania,10821
31,2022,Rumania,11829
32,2022,Rumania,12902
33,2022,Rumania,13750
34,2022,Rumania,14468
35,2022,Rumania,15780
36,2022,Rumania,15673
37,2022,Rumania,16043
38,2022,Rumania,15795
39,2022,Rumania,16429
40,2022,Rumania,16834
41,2022,Rumania,17446
42,2022,Rumania,17332
43,2022,Rumania,17475
44,2022,Rumania,17807
45,2022,Rumania,14189
46,2022,Rumania,14350
47,2022,Rumania,14429
48,2022,Rumania,13784
49,2022,Rumania,13679
50,2022,Rumania,12090
51,2022,Rumania,11844
52,2022,Rumania,11901
53,2022,Rumania,12115
54,2022,Rumania,12222
55,2022,Rumania,6535
56,2022,Rumania,6203
57,2022,Rumania,5788
58,2022,Rumania,5253
59,2022,Rumania,4627
60,2022,Rumania,5156
61,2022,Rumania,4693
62,2022,Rumania,4406
63,2022,Rumania,4076
64,2022,Rumania,3797
65,2022,Rumania,2710
66,2022,Rumania,2629
67,2022,Rumania,2483
68,2022,Rumania,2324
69,2022,Rumania,2218
70,2022,Rumania,995
71,2022,Rumania,973
72,2022,Rumania,911
73,2022,Rumania,870
74,2022,Rumania,808
75,2022,Rumania,354
76,2022,Rumania,285
77,2022,Rumania,293
78,2022,Rumania,279
79,2022,Rumania,251
80,2022,Rumania,168
81,2022,Rumania,153
82,2022,Rumania,148
83,2022,Rumania,114
84,2022,Rumania,97
85,2022,Rumania,69
86,2022,Rumania,58
87,2022,Rumania,50
88,2022,Rumania,43
89,2022,Rumania,39
90,2022,Rumania,86
